,Date (YYYY-MM-DD) Time (HH:MM:SS),Trough angle
2091,2024-01-15 08:14:00,74.593
2092,2024-01-15 08:15:00,74.349
2093,2024-01-15 08:16:00,74.105
2094,2024-01-15 08:17:00,73.86
2095,2024-01-15 08:18:00,73.615
2096,2024-01-15 08:19:00,73.37
2097,2024-01-15 08:20:00,73.125
2098,2024-01-15 08:21:00,72.879
2099,2024-01-15 08:22:00,72.633
2100,2024-01-15 08:23:00,72.386
2101,2024-01-15 08:24:00,72.14
2102,2024-01-15 08:25:00,71.893
2103,2024-01-15 08:26:00,71.645
2104,2024-01-15 08:27:00,71.398
2105,2024-01-15 08:28:00,71.15
2106,2024-01-15 08:29:00,70.901
2107,2024-01-15 08:30:00,70.653
2108,2024-01-15 08:31:00,70.404
2109,2024-01-15 08:32:00,70.154
2110,2024-01-15 08:33:00,69.905
2111,2024-01-15 08:34:00,69.655
2112,2024-01-15 08:35:00,69.405
2113,2024-01-15 08:36:00,69.154
2114,2024-01-15 08:37:00,68.903
2115,2024-01-15 08:38:00,68.652
2116,2024-01-15 08:39:00,68.4
2117,2024-01-15 08:40:00,68.148
2118,2024-01-15 08:41:00,67.896
2119,2024-01-15 08:42:00,67.643
2120,2024-01-15 08:43:00,67.39
2121,2024-01-15 08:44:00,67.137
2122,2024-01-15 08:45:00,66.883
2123,2024-01-15 08:46:00,66.629
2124,2024-01-15 08:47:00,66.375
2125,2024-01-15 08:48:00,66.12
2126,2024-01-15 08:49:00,65.865
2127,2024-01-15 08:50:00,65.61
2128,2024-01-15 08:51:00,65.354
2129,2024-01-15 08:52:00,65.098
2130,2024-01-15 08:53:00,64.842
2131,2024-01-15 08:54:00,64.585
2132,2024-01-15 08:55:00,64.328
2133,2024-01-15 08:56:00,64.071
2134,2024-01-15 08:57:00,63.813
2135,2024-01-15 08:58:00,63.555
2136,2024-01-15 08:59:00,63.296
2137,2024-01-15 09:00:00,63.037
2138,2024-01-15 09:01:00,62.778
2139,2024-01-15 09:02:00,62.518
2140,2024-01-15 09:03:00,62.258
2141,2024-01-15 09:04:00,61.998
2142,2024-01-15 09:05:00,61.737
2143,2024-01-15 09:06:00,61.476
2144,2024-01-15 09:07:00,61.214
2145,2024-01-15 09:08:00,60.953
2146,2024-01-15 09:09:00,60.69
2147,2024-01-15 09:10:00,60.428
2148,2024-01-15 09:11:00,60.165
2149,2024-01-15 09:12:00,59.901
2150,2024-01-15 09:13:00,59.638
2151,2024-01-15 09:14:00,59.374
2152,2024-01-15 09:15:00,59.109
2153,2024-01-15 09:16:00,58.844
2154,2024-01-15 09:17:00,58.579
2155,2024-01-15 09:18:00,58.313
2156,2024-01-15 09:19:00,58.047
2157,2024-01-15 09:20:00,57.781
2158,2024-01-15 09:21:00,57.514
2159,2024-01-15 09:22:00,57.247
2160,2024-01-15 09:23:00,56.979
2161,2024-01-15 09:24:00,56.711
2162,2024-01-15 09:25:00,56.443
2163,2024-01-15 09:26:00,56.174
2164,2024-01-15 09:27:00,55.905
2165,2024-01-15 09:28:00,55.636
2166,2024-01-15 09:29:00,55.366
2167,2024-01-15 09:30:00,55.096
2168,2024-01-15 09:31:00,54.825
2169,2024-01-15 09:32:00,54.554
2170,2024-01-15 09:33:00,54.282
2171,2024-01-15 09:34:00,54.01
2172,2024-01-15 09:35:00,53.738
2173,2024-01-15 09:36:00,53.465
2174,2024-01-15 09:37:00,53.192
2175,2024-01-15 09:38:00,52.919
2176,2024-01-15 09:39:00,52.645
2177,2024-01-15 09:40:00,52.371
2178,2024-01-15 09:41:00,52.096
2179,2024-01-15 09:42:00,51.821
2180,2024-01-15 09:43:00,51.545
2181,2024-01-15 09:44:00,51.269
2182,2024-01-15 09:45:00,50.993
2183,2024-01-15 09:46:00,50.716
2184,2024-01-15 09:47:00,50.439
2185,2024-01-15 09:48:00,50.162
2186,2024-01-15 09:49:00,49.884
2187,2024-01-15 09:50:00,49.605
2188,2024-01-15 09:51:00,49.327
2189,2024-01-15 09:52:00,49.047
2190,2024-01-15 09:53:00,48.768
2191,2024-01-15 09:54:00,48.488
2192,2024-01-15 09:55:00,48.208
2193,2024-01-15 09:56:00,47.927
2194,2024-01-15 09:57:00,47.645
2195,2024-01-15 09:58:00,47.364
2196,2024-01-15 09:59:00,47.082
2197,2024-01-15 10:00:00,46.799
2198,2024-01-15 10:01:00,46.516
2199,2024-01-15 10:02:00,46.233
2200,2024-01-15 10:03:00,45.949
2201,2024-01-15 10:04:00,45.665
2202,2024-01-15 10:05:00,45.381
2203,2024-01-15 10:06:00,45.096
2204,2024-01-15 10:07:00,44.811
2205,2024-01-15 10:08:00,44.525
2206,2024-01-15 10:09:00,44.239
2207,2024-01-15 10:10:00,43.952
2208,2024-01-15 10:11:00,43.665
2209,2024-01-15 10:12:00,43.378
2210,2024-01-15 10:13:00,43.09
2211,2024-01-15 10:14:00,42.802
2212,2024-01-15 10:15:00,42.513
2213,2024-01-15 10:16:00,42.224
2214,2024-01-15 10:17:00,41.935
2215,2024-01-15 10:18:00,41.645
2216,2024-01-15 10:19:00,41.354
2217,2024-01-15 10:20:00,41.064
2218,2024-01-15 10:21:00,40.773
2219,2024-01-15 10:22:00,40.481
2220,2024-01-15 10:23:00,40.189
2221,2024-01-15 10:24:00,39.897
2222,2024-01-15 10:25:00,39.604
2223,2024-01-15 10:26:00,39.311
2224,2024-01-15 10:27:00,39.018
2225,2024-01-15 10:28:00,38.724
2226,2024-01-15 10:29:00,38.429
2227,2024-01-15 10:30:00,38.135
2228,2024-01-15 10:31:00,37.84
2229,2024-01-15 10:32:00,37.544
2230,2024-01-15 10:33:00,37.248
2231,2024-01-15 10:34:00,36.952
2232,2024-01-15 10:35:00,36.655
2233,2024-01-15 10:36:00,36.358
2234,2024-01-15 10:37:00,36.061
2235,2024-01-15 10:38:00,35.763
2236,2024-01-15 10:39:00,35.464
2237,2024-01-15 10:40:00,35.166
2238,2024-01-15 10:41:00,34.867
2239,2024-01-15 10:42:00,34.567
2240,2024-01-15 10:43:00,34.267
2241,2024-01-15 10:44:00,33.967
2242,2024-01-15 10:45:00,33.666
2243,2024-01-15 10:46:00,33.365
2244,2024-01-15 10:47:00,33.064
2245,2024-01-15 10:48:00,32.762
2246,2024-01-15 10:49:00,32.46
2247,2024-01-15 10:50:00,32.158
2248,2024-01-15 10:51:00,31.855
2249,2024-01-15 10:52:00,31.552
2250,2024-01-15 10:53:00,31.248
2251,2024-01-15 10:54:00,30.944
2252,2024-01-15 10:55:00,30.64
2253,2024-01-15 10:56:00,30.335
2254,2024-01-15 10:57:00,30.03
2255,2024-01-15 10:58:00,29.724
2256,2024-01-15 10:59:00,29.419
2257,2024-01-15 11:00:00,29.113
2258,2024-01-15 11:01:00,28.806
2259,2024-01-15 11:02:00,28.499
2260,2024-01-15 11:03:00,28.192
2261,2024-01-15 11:04:00,27.884
2262,2024-01-15 11:05:00,27.577
2263,2024-01-15 11:06:00,27.268
2264,2024-01-15 11:07:00,26.96
2265,2024-01-15 11:08:00,26.651
2266,2024-01-15 11:09:00,26.342
2267,2024-01-15 11:10:00,26.032
2268,2024-01-15 11:11:00,25.722
2269,2024-01-15 11:12:00,25.412
2270,2024-01-15 11:13:00,25.101
2271,2024-01-15 11:14:00,24.79
2272,2024-01-15 11:15:00,24.479
2273,2024-01-15 11:16:00,24.168
2274,2024-01-15 11:17:00,23.856
2275,2024-01-15 11:18:00,23.544
2276,2024-01-15 11:19:00,23.231
2277,2024-01-15 11:20:00,22.919
2278,2024-01-15 11:21:00,22.605
2279,2024-01-15 11:22:00,22.292
2280,2024-01-15 11:23:00,21.979
2281,2024-01-15 11:24:00,21.665
2282,2024-01-15 11:25:00,21.35
2283,2024-01-15 11:26:00,21.036
2284,2024-01-15 11:27:00,20.721
2285,2024-01-15 11:28:00,20.406
2286,2024-01-15 11:29:00,20.091
2287,2024-01-15 11:30:00,19.775
2288,2024-01-15 11:31:00,19.459
2289,2024-01-15 11:32:00,19.143
2290,2024-01-15 11:33:00,18.827
2291,2024-01-15 11:34:00,18.51
2292,2024-01-15 11:35:00,18.193
2293,2024-01-15 11:36:00,17.876
2294,2024-01-15 11:37:00,17.559
2295,2024-01-15 11:38:00,17.241
2296,2024-01-15 11:39:00,16.923
2297,2024-01-15 11:40:00,16.605
2298,2024-01-15 11:41:00,16.287
2299,2024-01-15 11:42:00,15.968
2300,2024-01-15 11:43:00,15.649
2301,2024-01-15 11:44:00,15.33
2302,2024-01-15 11:45:00,15.011
2303,2024-01-15 11:46:00,14.691
2304,2024-01-15 11:47:00,14.372
2305,2024-01-15 11:48:00,14.052
2306,2024-01-15 11:49:00,13.732
2307,2024-01-15 11:50:00,13.412
2308,2024-01-15 11:51:00,13.091
2309,2024-01-15 11:52:00,12.77
2310,2024-01-15 11:53:00,12.45
2311,2024-01-15 11:54:00,12.129
2312,2024-01-15 11:55:00,11.807
2313,2024-01-15 11:56:00,11.486
2314,2024-01-15 11:57:00,11.165
2315,2024-01-15 11:58:00,10.843
2316,2024-01-15 11:59:00,10.521
2317,2024-01-15 12:00:00,10.199
2318,2024-01-15 12:01:00,9.877
2319,2024-01-15 12:02:00,9.555
2320,2024-01-15 12:03:00,9.232
2321,2024-01-15 12:04:00,8.91
2322,2024-01-15 12:05:00,8.587
2323,2024-01-15 12:06:00,8.264
2324,2024-01-15 12:07:00,7.941
2325,2024-01-15 12:08:00,7.618
2326,2024-01-15 12:09:00,7.295
2327,2024-01-15 12:10:00,6.972
2328,2024-01-15 12:11:00,6.649
2329,2024-01-15 12:12:00,6.325
2330,2024-01-15 12:13:00,6.002
2331,2024-01-15 12:14:00,5.678
2332,2024-01-15 12:15:00,5.354
2333,2024-01-15 12:16:00,5.031
2334,2024-01-15 12:17:00,4.707
2335,2024-01-15 12:18:00,4.383
2336,2024-01-15 12:19:00,4.059
2337,2024-01-15 12:20:00,3.735
2338,2024-01-15 12:21:00,3.411
2339,2024-01-15 12:22:00,3.087
2340,2024-01-15 12:23:00,2.762
2341,2024-01-15 12:24:00,2.438
2342,2024-01-15 12:25:00,2.114
2343,2024-01-15 12:26:00,1.789
2344,2024-01-15 12:27:00,1.465
2345,2024-01-15 12:28:00,1.141
2346,2024-01-15 12:29:00,0.816
2347,2024-01-15 12:30:00,0.492
2348,2024-01-15 12:31:00,0.168
2349,2024-01-15 12:32:00,-0.157
2350,2024-01-15 12:33:00,-0.481
2351,2024-01-15 12:34:00,-0.806
2352,2024-01-15 12:35:00,-1.13
2353,2024-01-15 12:36:00,-1.454
2354,2024-01-15 12:37:00,-1.779
2355,2024-01-15 12:38:00,-2.103
2356,2024-01-15 12:39:00,-2.427
2357,2024-01-15 12:40:00,-2.751
2358,2024-01-15 12:41:00,-3.076
2359,2024-01-15 12:42:00,-3.4
2360,2024-01-15 12:43:00,-3.724
2361,2024-01-15 12:44:00,-4.048
2362,2024-01-15 12:45:00,-4.372
2363,2024-01-15 12:46:00,-4.696
2364,2024-01-15 12:47:00,-5.02
2365,2024-01-15 12:48:00,-5.343
2366,2024-01-15 12:49:00,-5.667
2367,2024-01-15 12:50:00,-5.991
2368,2024-01-15 12:51:00,-6.314
2369,2024-01-15 12:52:00,-6.638
2370,2024-01-15 12:53:00,-6.961
2371,2024-01-15 12:54:00,-7.284
2372,2024-01-15 12:55:00,-7.607
2373,2024-01-15 12:56:00,-7.93
2374,2024-01-15 12:57:00,-8.253
2375,2024-01-15 12:58:00,-8.576
2376,2024-01-15 12:59:00,-8.898
2377,2024-01-15 13:00:00,-9.221
2378,2024-01-15 13:01:00,-9.543
2379,2024-01-15 13:02:00,-9.866
2380,2024-01-15 13:03:00,-10.188
2381,2024-01-15 13:04:00,-10.51
2382,2024-01-15 13:05:00,-10.831
2383,2024-01-15 13:06:00,-11.153
2384,2024-01-15 13:07:00,-11.474
2385,2024-01-15 13:08:00,-11.796
2386,2024-01-15 13:09:00,-12.117
2387,2024-01-15 13:10:00,-12.438
2388,2024-01-15 13:11:00,-12.759
2389,2024-01-15 13:12:00,-13.079
2390,2024-01-15 13:13:00,-13.399
2391,2024-01-15 13:14:00,-13.72
2392,2024-01-15 13:15:00,-14.04
2393,2024-01-15 13:16:00,-14.359
2394,2024-01-15 13:17:00,-14.679
2395,2024-01-15 13:18:00,-14.998
2396,2024-01-15 13:19:00,-15.318
2397,2024-01-15 13:20:00,-15.637
2398,2024-01-15 13:21:00,-15.955
2399,2024-01-15 13:22:00,-16.274
2400,2024-01-15 13:23:00,-16.592
2401,2024-01-15 13:24:00,-16.91
2402,2024-01-15 13:25:00,-17.228
2403,2024-01-15 13:26:00,-17.546
2404,2024-01-15 13:27:00,-17.863
2405,2024-01-15 13:28:00,-18.18
2406,2024-01-15 13:29:00,-18.497
2407,2024-01-15 13:30:00,-18.813
2408,2024-01-15 13:31:00,-19.13
2409,2024-01-15 13:32:00,-19.446
2410,2024-01-15 13:33:00,-19.762
2411,2024-01-15 13:34:00,-20.077
2412,2024-01-15 13:35:00,-20.392
2413,2024-01-15 13:36:00,-20.707
2414,2024-01-15 13:37:00,-21.022
2415,2024-01-15 13:38:00,-21.336
2416,2024-01-15 13:39:00,-21.651
2417,2024-01-15 13:40:00,-21.964
2418,2024-01-15 13:41:00,-22.278
2419,2024-01-15 13:42:00,-22.591
2420,2024-01-15 13:43:00,-22.904
2421,2024-01-15 13:44:00,-23.217
2422,2024-01-15 13:45:00,-23.529
2423,2024-01-15 13:46:00,-23.841
2424,2024-01-15 13:47:00,-24.153
2425,2024-01-15 13:48:00,-24.464
2426,2024-01-15 13:49:00,-24.775
2427,2024-01-15 13:50:00,-25.086
2428,2024-01-15 13:51:00,-25.397
2429,2024-01-15 13:52:00,-25.707
2430,2024-01-15 13:53:00,-26.017
2431,2024-01-15 13:54:00,-26.326
2432,2024-01-15 13:55:00,-26.635
2433,2024-01-15 13:56:00,-26.944
2434,2024-01-15 13:57:00,-27.252
2435,2024-01-15 13:58:00,-27.561
2436,2024-01-15 13:59:00,-27.868
2437,2024-01-15 14:00:00,-28.176
2438,2024-01-15 14:01:00,-28.483
2439,2024-01-15 14:02:00,-28.79
2440,2024-01-15 14:03:00,-29.096
2441,2024-01-15 14:04:00,-29.402
2442,2024-01-15 14:05:00,-29.708
2443,2024-01-15 14:06:00,-30.013
2444,2024-01-15 14:07:00,-30.318
2445,2024-01-15 14:08:00,-30.623
2446,2024-01-15 14:09:00,-30.927
2447,2024-01-15 14:10:00,-31.231
2448,2024-01-15 14:11:00,-31.534
2449,2024-01-15 14:12:00,-31.837
2450,2024-01-15 14:13:00,-32.14
2451,2024-01-15 14:14:00,-32.443
2452,2024-01-15 14:15:00,-32.745
2453,2024-01-15 14:16:00,-33.046
2454,2024-01-15 14:17:00,-33.347
2455,2024-01-15 14:18:00,-33.648
2456,2024-01-15 14:19:00,-33.949
2457,2024-01-15 14:20:00,-34.249
2458,2024-01-15 14:21:00,-34.549
2459,2024-01-15 14:22:00,-34.848
2460,2024-01-15 14:23:00,-35.147
2461,2024-01-15 14:24:00,-35.445
2462,2024-01-15 14:25:00,-35.744
2463,2024-01-15 14:26:00,-36.041
2464,2024-01-15 14:27:00,-36.339
2465,2024-01-15 14:28:00,-36.636
2466,2024-01-15 14:29:00,-36.932
2467,2024-01-15 14:30:00,-37.228
2468,2024-01-15 14:31:00,-37.524
2469,2024-01-15 14:32:00,-37.82
2470,2024-01-15 14:33:00,-38.115
2471,2024-01-15 14:34:00,-38.409
2472,2024-01-15 14:35:00,-38.703
2473,2024-01-15 14:36:00,-38.997
2474,2024-01-15 14:37:00,-39.291
2475,2024-01-15 14:38:00,-39.584
2476,2024-01-15 14:39:00,-39.876
2477,2024-01-15 14:40:00,-40.168
2478,2024-01-15 14:41:00,-40.46
2479,2024-01-15 14:42:00,-40.751
2480,2024-01-15 14:43:00,-41.042
2481,2024-01-15 14:44:00,-41.333
2482,2024-01-15 14:45:00,-41.623
2483,2024-01-15 14:46:00,-41.913
2484,2024-01-15 14:47:00,-42.202
2485,2024-01-15 14:48:00,-42.491
2486,2024-01-15 14:49:00,-42.78
2487,2024-01-15 14:50:00,-43.068
2488,2024-01-15 14:51:00,-43.355
2489,2024-01-15 14:52:00,-43.643
2490,2024-01-15 14:53:00,-43.929
2491,2024-01-15 14:54:00,-44.216
2492,2024-01-15 14:55:00,-44.502
2493,2024-01-15 14:56:00,-44.787
2494,2024-01-15 14:57:00,-45.073
2495,2024-01-15 14:58:00,-45.357
2496,2024-01-15 14:59:00,-45.642
2497,2024-01-15 15:00:00,-45.926
2498,2024-01-15 15:01:00,-46.209
2499,2024-01-15 15:02:00,-46.493
2500,2024-01-15 15:03:00,-46.775
2501,2024-01-15 15:04:00,-47.058
2502,2024-01-15 15:05:00,-47.339
2503,2024-01-15 15:06:00,-47.621
2504,2024-01-15 15:07:00,-47.902
2505,2024-01-15 15:08:00,-48.183
2506,2024-01-15 15:09:00,-48.463
2507,2024-01-15 15:10:00,-48.743
2508,2024-01-15 15:11:00,-49.022
2509,2024-01-15 15:12:00,-49.301
2510,2024-01-15 15:13:00,-49.58
2511,2024-01-15 15:14:00,-49.858
2512,2024-01-15 15:15:00,-50.136
2513,2024-01-15 15:16:00,-50.413
2514,2024-01-15 15:17:00,-50.69
2515,2024-01-15 15:18:00,-50.967
2516,2024-01-15 15:19:00,-51.243
2517,2024-01-15 15:20:00,-51.519
2518,2024-01-15 15:21:00,-51.794
2519,2024-01-15 15:22:00,-52.069
2520,2024-01-15 15:23:00,-52.344
2521,2024-01-15 15:24:00,-52.618
2522,2024-01-15 15:25:00,-52.892
2523,2024-01-15 15:26:00,-53.165
2524,2024-01-15 15:27:00,-53.438
2525,2024-01-15 15:28:00,-53.711
2526,2024-01-15 15:29:00,-53.983
2527,2024-01-15 15:30:00,-54.255
2528,2024-01-15 15:31:00,-54.526
2529,2024-01-15 15:32:00,-54.797
2530,2024-01-15 15:33:00,-55.067
2531,2024-01-15 15:34:00,-55.338
2532,2024-01-15 15:35:00,-55.607
2533,2024-01-15 15:36:00,-55.877
2534,2024-01-15 15:37:00,-56.146
2535,2024-01-15 15:38:00,-56.414
2536,2024-01-15 15:39:00,-56.682
2537,2024-01-15 15:40:00,-56.95
2538,2024-01-15 15:41:00,-57.218
2539,2024-01-15 15:42:00,-57.485
2540,2024-01-15 15:43:00,-57.751
2541,2024-01-15 15:44:00,-58.018
2542,2024-01-15 15:45:00,-58.284
2543,2024-01-15 15:46:00,-58.549
2544,2024-01-15 15:47:00,-58.814
2545,2024-01-15 15:48:00,-59.079
2546,2024-01-15 15:49:00,-59.343
2547,2024-01-15 15:50:00,-59.607
2548,2024-01-15 15:51:00,-59.871
2549,2024-01-15 15:52:00,-60.134
2550,2024-01-15 15:53:00,-60.397
2551,2024-01-15 15:54:00,-60.659
2552,2024-01-15 15:55:00,-60.921
2553,2024-01-15 15:56:00,-61.183
2554,2024-01-15 15:57:00,-61.445
2555,2024-01-15 15:58:00,-61.705
2556,2024-01-15 15:59:00,-61.966
2557,2024-01-15 16:00:00,-62.226
2558,2024-01-15 16:01:00,-62.486
2559,2024-01-15 16:02:00,-62.746
2560,2024-01-15 16:03:00,-63.005
2561,2024-01-15 16:04:00,-63.264
2562,2024-01-15 16:05:00,-63.522
2563,2024-01-15 16:06:00,-63.78
2564,2024-01-15 16:07:00,-64.038
2565,2024-01-15 16:08:00,-64.295
2566,2024-01-15 16:09:00,-64.552
2567,2024-01-15 16:10:00,-64.809
2568,2024-01-15 16:11:00,-65.065
2569,2024-01-15 16:12:00,-65.321
2570,2024-01-15 16:13:00,-65.577
2571,2024-01-15 16:14:00,-65.832
2572,2024-01-15 16:15:00,-66.087
2573,2024-01-15 16:16:00,-66.341
2574,2024-01-15 16:17:00,-66.596
2575,2024-01-15 16:18:00,-66.849
2576,2024-01-15 16:19:00,-67.103
2577,2024-01-15 16:20:00,-67.356
2578,2024-01-15 16:21:00,-67.609
2579,2024-01-15 16:22:00,-67.861
2580,2024-01-15 16:23:00,-68.114
2581,2024-01-15 16:24:00,-68.365
2582,2024-01-15 16:25:00,-68.617
2583,2024-01-15 16:26:00,-68.868
2584,2024-01-15 16:27:00,-69.119
2585,2024-01-15 16:28:00,-69.369
2586,2024-01-15 16:29:00,-69.619
2587,2024-01-15 16:30:00,-69.869
2588,2024-01-15 16:31:00,-70.119
2589,2024-01-15 16:32:00,-70.368
2590,2024-01-15 16:33:00,-70.617
2591,2024-01-15 16:34:00,-70.865
2592,2024-01-15 16:35:00,-71.114
2593,2024-01-15 16:36:00,-71.361
2594,2024-01-15 16:37:00,-71.609
2595,2024-01-15 16:38:00,-71.856
2596,2024-01-15 16:39:00,-72.103
2597,2024-01-15 16:40:00,-72.35
2598,2024-01-15 16:41:00,-72.596
2599,2024-01-15 16:42:00,-72.842
2600,2024-01-15 16:43:00,-73.088
2601,2024-01-15 16:44:00,-73.333
2602,2024-01-15 16:45:00,-73.578
2603,2024-01-15 16:46:00,-73.823
2604,2024-01-15 16:47:00,-74.067
2605,2024-01-15 16:48:00,-74.311
2606,2024-01-15 16:49:00,-74.555
2607,2024-01-15 16:50:00,-74.799
2608,2024-01-15 16:51:00,-75.042
2609,2024-01-15 16:52:00,-75.285
2610,2024-01-15 16:53:00,-75.527
2611,2024-01-15 16:54:00,-75.769
2612,2024-01-15 16:55:00,-76.011
2613,2024-01-15 16:56:00,-76.253
2614,2024-01-15 16:57:00,-76.494
2615,2024-01-15 16:58:00,-76.735
2616,2024-01-15 16:59:00,-76.976
2617,2024-01-15 17:00:00,-77.217
2618,2024-01-15 17:01:00,-77.457
2619,2024-01-15 17:02:00,-77.696
2620,2024-01-15 17:03:00,-77.936
2621,2024-01-15 17:04:00,-78.175
2622,2024-01-15 17:05:00,-78.414
2623,2024-01-15 17:06:00,-78.653
2624,2024-01-15 17:07:00,-78.891
2625,2024-01-15 17:08:00,-79.129
2626,2024-01-15 17:09:00,-79.366
2627,2024-01-15 17:10:00,-79.604
2628,2024-01-15 17:11:00,-79.841
2629,2024-01-15 17:12:00,-80.077
2630,2024-01-15 17:13:00,-80.314
2631,2024-01-15 17:14:00,-80.55
2632,2024-01-15 17:15:00,-80.785
2633,2024-01-15 17:16:00,-81.021
2634,2024-01-15 17:17:00,-81.256
2635,2024-01-15 17:18:00,-81.49
2636,2024-01-15 17:19:00,-81.724
2637,2024-01-15 17:20:00,-81.958
2638,2024-01-15 17:21:00,-82.192
2639,2024-01-15 17:22:00,-82.425
2640,2024-01-15 17:23:00,-82.658
2641,2024-01-15 17:24:00,-82.89
2642,2024-01-15 17:25:00,-83.122
2643,2024-01-15 17:26:00,-83.354
2644,2024-01-15 17:27:00,-83.585
2645,2024-01-15 17:28:00,-83.816
2646,2024-01-15 17:29:00,-84.046
2647,2024-01-15 17:30:00,-84.275
2648,2024-01-15 17:31:00,-84.505
2649,2024-01-15 17:32:00,-84.733
2650,2024-01-15 17:33:00,-84.961
2651,2024-01-15 17:34:00,-85.189
2652,2024-01-15 17:35:00,-85.416
2653,2024-01-15 17:36:00,-85.642
2654,2024-01-15 17:37:00,-85.868
2655,2024-01-15 17:38:00,-86.092
2656,2024-01-15 17:39:00,-86.316
2657,2024-01-15 17:40:00,-86.539
2658,2024-01-15 17:41:00,-86.762
2659,2024-01-15 17:42:00,-86.983
2660,2024-01-15 17:43:00,-87.203
2661,2024-01-15 17:44:00,-87.422
2662,2024-01-15 17:45:00,-87.639
2663,2024-01-15 17:46:00,-87.855
2664,2024-01-15 17:47:00,-88.07
2665,2024-01-15 17:48:00,-88.283
2666,2024-01-15 17:49:00,-88.494
2667,2024-01-15 17:50:00,-88.703
2668,2024-01-15 17:51:00,-88.91
2669,2024-01-15 17:52:00,-89.114
2670,2024-01-15 17:53:00,-89.316
2671,2024-01-15 17:54:00,-89.516
2672,2024-01-15 17:55:00,-89.713
2673,2024-01-15 17:56:00,-89.908
2674,2024-01-15 17:57:00,-89.899
2675,2024-01-15 17:58:00,-89.059
2676,2024-01-15 17:59:00,-88.83
2677,2024-01-15 18:00:00,-88.6
2678,2024-01-15 18:01:00,-88.371
2679,2024-01-15 18:02:00,-88.142
2680,2024-01-15 18:03:00,-87.913
2681,2024-01-15 18:04:00,-87.685
2682,2024-01-15 18:05:00,-87.456
2683,2024-01-15 18:06:00,-87.228
2684,2024-01-15 18:07:00,-87.0
2685,2024-01-16 06:56:00,86.955
2686,2024-01-16 06:57:00,87.183
2687,2024-01-16 06:58:00,87.411
2688,2024-01-16 06:59:00,87.64
2689,2024-01-16 07:00:00,87.869
2690,2024-01-16 07:01:00,88.098
2691,2024-01-16 07:02:00,88.327
2692,2024-01-16 07:03:00,88.556
2693,2024-01-16 07:04:00,88.785
2694,2024-01-16 07:05:00,89.015
2695,2024-01-16 07:06:00,89.862
2696,2024-01-16 07:07:00,89.945
2697,2024-01-16 07:08:00,89.751
2698,2024-01-16 07:09:00,89.554
2699,2024-01-16 07:10:00,89.355
2700,2024-01-16 07:11:00,89.153
2701,2024-01-16 07:12:00,88.949
2702,2024-01-16 07:13:00,88.742
2703,2024-01-16 07:14:00,88.534
2704,2024-01-16 07:15:00,88.323
2705,2024-01-16 07:16:00,88.11
2706,2024-01-16 07:17:00,87.896
2707,2024-01-16 07:18:00,87.68
2708,2024-01-16 07:19:00,87.463
2709,2024-01-16 07:20:00,87.244
2710,2024-01-16 07:21:00,87.024
2711,2024-01-16 07:22:00,86.803
2712,2024-01-16 07:23:00,86.581
2713,2024-01-16 07:24:00,86.358
2714,2024-01-16 07:25:00,86.134
2715,2024-01-16 07:26:00,85.909
2716,2024-01-16 07:27:00,85.683
2717,2024-01-16 07:28:00,85.457
2718,2024-01-16 07:29:00,85.23
2719,2024-01-16 07:30:00,85.003
2720,2024-01-16 07:31:00,84.775
2721,2024-01-16 07:32:00,84.546
2722,2024-01-16 07:33:00,84.317
2723,2024-01-16 07:34:00,84.087
2724,2024-01-16 07:35:00,83.857
2725,2024-01-16 07:36:00,83.626
2726,2024-01-16 07:37:00,83.395
2727,2024-01-16 07:38:00,83.164
2728,2024-01-16 07:39:00,82.932
2729,2024-01-16 07:40:00,82.699
2730,2024-01-16 07:41:00,82.466
2731,2024-01-16 07:42:00,82.233
2732,2024-01-16 07:43:00,82.0
2733,2024-01-16 07:44:00,81.766
2734,2024-01-16 07:45:00,81.531
2735,2024-01-16 07:46:00,81.297
2736,2024-01-16 07:47:00,81.062
2737,2024-01-16 07:48:00,80.826
2738,2024-01-16 07:49:00,80.591
2739,2024-01-16 07:50:00,80.355
2740,2024-01-16 07:51:00,80.118
2741,2024-01-16 07:52:00,79.882
2742,2024-01-16 07:53:00,79.645
2743,2024-01-16 07:54:00,79.407
2744,2024-01-16 07:55:00,79.17
2745,2024-01-16 07:56:00,78.932
2746,2024-01-16 07:57:00,78.694
2747,2024-01-16 07:58:00,78.455
2748,2024-01-16 07:59:00,78.216
2749,2024-01-16 08:00:00,77.977
2750,2024-01-16 08:01:00,77.737
2751,2024-01-16 08:02:00,77.498
2752,2024-01-16 08:03:00,77.258
2753,2024-01-16 08:04:00,77.017
2754,2024-01-16 08:05:00,76.776
2755,2024-01-16 08:06:00,76.535
2756,2024-01-16 08:07:00,76.294
2757,2024-01-16 08:08:00,76.052
2758,2024-01-16 08:09:00,75.81
2759,2024-01-16 08:10:00,75.568
2760,2024-01-16 08:11:00,75.326
2761,2024-01-16 08:12:00,75.083
2762,2024-01-16 08:13:00,74.84
2763,2024-01-16 08:14:00,74.596
2764,2024-01-16 08:15:00,74.352
2765,2024-01-16 08:16:00,74.108
2766,2024-01-16 08:17:00,73.864
2767,2024-01-16 08:18:00,73.619
2768,2024-01-16 08:19:00,73.374
2769,2024-01-16 08:20:00,73.129
2770,2024-01-16 08:21:00,72.883
2771,2024-01-16 08:22:00,72.637
